id,rol,sexo,edad,tipo,modelo
5404,PASAJERO/ACOMPAÑANTE,Femenino,41,CAMIONETA,NO HAY DATOS
5405,PEATON,Masculino,40,PEATON,
5406,CONDUCTOR,Femenino,36,AUTO PARTICULAR,GOL
5406,CONDUCTOR,Femenino,36,AUTO PARTICULAR,GOL
5407,CONDUCTOR,Masculino,44,MOTO,FZ 16
5408,PEATON,Masculino,33,PEATON,
5409,PASAJERO/ACOMPAÑANTE,Masculino,32,SIN DATOS,
5409,PASAJERO/ACOMPAÑANTE,Masculino,32,SIN DATOS,
5410,CONDUCTOR,Masculino,25,MOTO,CG  150 CC
5411,PEATON,Masculino,21,PEATON,
5412,CONDUCTOR,Masculino,21,MOTO,VC 200
5412,CONDUCTOR,Masculino,21,MOTO,VC 200
5413,CONDUCTOR,Masculino,30,MOTO,YBR 125
5413,CONDUCTOR,Femenino,34,AUTO PARTICULAR,GOL
5414,CONDUCTOR,Masculino,21,AUTO PARTICULAR,207
5415,CICLISTA,Masculino,17,BICICLETA,NO HAY DATOS
5416,CONDUCTOR,Masculino,65,AUTO PARTICULAR,KANGOO
5417,PEATON,Femenino,42,PEATON,
5418,PEATON,Masculino,52,PEATON,
5419,PEATON,Femenino,65,PEATON,
5420,CONDUCTOR,Masculino,38,MOTO,YBR
5420,CONDUCTOR,Masculino,38,MOTO,YBR
5421,PEATON,Femenino,85,PEATON,
5422,PASAJERO/ACOMPAÑANTE,Masculino,45,AUTO PARTICULAR,9
5422,PASAJERO/ACOMPAÑANTE,Masculino,45,AUTO PARTICULAR,9
5423,CONDUCTOR,Masculino,26,AUTO PARTICULAR,SPIN
5424,CONDUCTOR,Masculino,27,MOTO,200 NS
5425,CONDUCTOR,Masculino,22,MOTO,CG TITAN
5425,CONDUCTOR,Masculino,22,MOTO,CG TITAN
5425,CONDUCTOR,Masculino,22,MOTO,CG TITAN
5425,CONDUCTOR,Masculino,22,MOTO,CG TITAN
5426,PEATON,Masculino,36,PEATON,
5426,PEATON,Femenino,8,PEATON,
5426,PEATON,Masculino,36,PEATON,
5426,PEATON,Femenino,8,PEATON,
5427,CICLISTA,Femenino,37,BICICLETA,RODADO 28
5427,CICLISTA,Femenino,30,BICICLETA,RODADO 28
5428,CONDUCTOR,Masculino,23,MOTO,NO HAY DATOS
5428,CONDUCTOR,Masculino,23,MOTO,NO HAY DATOS
5429,PEATON,Femenino,43,PEATON,
5430,CICLISTA,Femenino,27,BICICLETA,NO HAY DATOS
5431,PEATON,Femenino,51,PEATON,
5432,PEATON,Masculino,34,PEATON,
5433,CONDUCTOR,Masculino,11,MOTO,NO HAY DATOS
5434,CONDUCTOR,Masculino,23,MOTO,YBR 125
5435,PASAJERO/ACOMPAÑANTE,Femenino,80,TRANSPORTE PUBLICO,
5436,CONDUCTOR,Masculino,48,AUTO PARTICULAR,COROLLA
5436,CONDUCTOR,Masculino,48,AUTO PARTICULAR,COROLLA
5437,CONDUCTOR,Masculino,20,MOTO,AX  100
5438,CONDUCTOR,Masculino,51,MOTO,125
5439,CONDUCTOR,Masculino,46,MOTO,BIZ 125
5440,CONDUCTOR,Masculino,23,MOTO,CG TITAN
5441,PEATON,Masculino,49,PEATON,
5442,CONDUCTOR,Masculino,39,MOTO,VERSYS
5443,CONDUCTOR,Masculino,26,MOTO,ZR 150
5444,CONDUCTOR,Masculino,22,MOTO,CBX 250
5445,PEATON,Femenino,42,PEATON,
5446,CONDUCTOR,Masculino,29,MOTO,ROUSER
5447,CONDUCTOR,Masculino,49,MOTO,CG TITAN
5448,PASAJERO/ACOMPAÑANTE,Masculino,19,MOTO,NO HAY DATOS
5448,PASAJERO/ACOMPAÑANTE,Masculino,19,MOTO,NO HAY DATOS
5449,CONDUCTOR,Masculino,41,MOTO,CG  150 CC
5450,CONDUCTOR,Masculino,32,MOTO,NO HAY DATOS
5451,CONDUCTOR,Masculino,31,MOTO,MOTARD 200
5452,PEATON,Femenino,46,PEATON,
5453,CONDUCTOR,Masculino,26,AUTO PARTICULAR,SPIN
5454,PASAJERO/ACOMPAÑANTE,Masculino,9,AUTO PARTICULAR,NO HAY DATOS
5455,CONDUCTOR,Masculino,37,MOTO,NO HAY DATOS
5456,PASAJERO/ACOMPAÑANTE,Masculino,24,TRANSPORTE PUBLICO,
5457,CONDUCTOR,Masculino,38,MOTO,NINJA
5458,CONDUCTOR,Femenino,34,AUTO PARTICULAR,BERLINGO
5458,CONDUCTOR,Femenino,34,AUTO PARTICULAR,BERLINGO
5459,CONDUCTOR,Masculino,36,AUTO PARTICULAR,VECTRA
5460,CONDUCTOR,Masculino,29,MOTO,SAHEL
5461,PEATON,Masculino,39,PEATON,
5462,CONDUCTOR,Masculino,22,MOTO,NO HAY DATOS
5463,CICLISTA,Masculino,38,BICICLETA,NO HAY DATOS
5464,CONDUCTOR,Masculino,60,TAXI/REMIS,Logan
5465,CONDUCTOR,Masculino,65,TAXI/REMIS,SIENA
5466,PEATON,Masculino,75,PEATON,
5467,CONDUCTOR,Masculino,39,AUTO PARTICULAR,GOL
5468,PASAJERO/ACOMPAÑANTE,Femenino,27,MOTO,FAN
5468,CONDUCTOR,Masculino,22,MOTO,FAN
5469,CICLISTA,Masculino,39,BICICLETA,NO HAY DATOS
5470,PASAJERO/ACOMPAÑANTE,Femenino,63,AUTO PARTICULAR,19
5470,PASAJERO/ACOMPAÑANTE,Femenino,46,AUTO PARTICULAR,19
5471,CONDUCTOR,Masculino,37,AUTO PARTICULAR,DUNA
5472,PASAJERO/ACOMPAÑANTE,Femenino,54,SIN DATOS,
5473,PASAJERO/ACOMPAÑANTE,Masculino,60,SIN DATOS,
5474,PEATON,Masculino,21,PEATON,
5475,PEATON,Masculino,58,PEATON,
5476,CONDUCTOR,Masculino,19,MOTO,NO HAY DATOS
5477,PEATON,Masculino,43,PEATON,
5478,PASAJERO/ACOMPAÑANTE,Femenino,24,MOTO,TORNADO
5479,CONDUCTOR,Masculino,41,MOTO,CBR
5480,CICLISTA,Femenino,28,BICICLETA,NO HAY DATOS
5481,PASAJERO/ACOMPAÑANTE,Masculino,35,SIN DATOS,
5482,PASAJERO/ACOMPAÑANTE,Masculino,25,SIN DATOS,
5482,PASAJERO/ACOMPAÑANTE,Masculino,35,SIN DATOS,
5483,CONDUCTOR,Masculino,20,MOTO,FZ
5484,PASAJERO/ACOMPAÑANTE,Masculino,16,SIN DATOS,
5484,PASAJERO/ACOMPAÑANTE,Masculino,18,SIN DATOS,
5484,PASAJERO/ACOMPAÑANTE,Masculino,18,SIN DATOS,
5485,PEATON,Femenino,32,PEATON,
5486,PASAJERO/ACOMPAÑANTE,Femenino,40,CAMIONETA,DUSTER
5486,PASAJERO/ACOMPAÑANTE,Femenino,40,CAMIONETA,DUSTER
5487,CONDUCTOR,Masculino,42,AUTO PARTICULAR,GOL
5488,CONDUCTOR,Masculino,37,MOTO,125
5489,PASAJERO/ACOMPAÑANTE,Femenino,31,MOTO,SAPUCAI 125
5490,CONDUCTOR,Masculino,18,AUTO PARTICULAR,ESCORT
5491,PASAJERO/ACOMPAÑANTE,Masculino,106,SIN DATOS,
5491,PASAJERO/ACOMPAÑANTE,Masculino,106,SIN DATOS,
5492,CONDUCTOR,Masculino,40,MOTO,125
5493,CONDUCTOR,Masculino,21,MOTO,100
5494,CONDUCTOR,Masculino,34,MOTO,XTZ
5495,CONDUCTOR,Masculino,55,MOTO,NO HAY DATOS
5496,PASAJERO/ACOMPAÑANTE,Femenino,26,AUTO PARTICULAR,208
5496,PASAJERO/ACOMPAÑANTE,Femenino,37,AUTO PARTICULAR,MERIVA
5497,CONDUCTOR,Masculino,60,MOTO,TORNADO
5498,CONDUCTOR,Masculino,45,AUTO PARTICULAR,MEGANE
5499,CONDUCTOR,Masculino,26,MOTO,YBR 125
5500,CONDUCTOR,Masculino,26,MOTO,WAVE
5501,CONDUCTOR,Masculino,29,MOTO,CG TITAN
5502,CONDUCTOR,Masculino,27,MOTO,NO HAY DATOS
5503,PASAJERO/ACOMPAÑANTE,Femenino,52,SIN DATOS,
5504,CONDUCTOR,Masculino,36,MOTO,VC 150
5505,CICLISTA,Masculino,26,BICICLETA,NO HAY DATOS
5506,PASAJERO/ACOMPAÑANTE,Femenino,57,TRANSPORTE PUBLICO,
5507,PEATON,Femenino,62,PEATON,
5508,PASAJERO/ACOMPAÑANTE,Femenino,55,TRANSPORTE PUBLICO,
5508,PASAJERO/ACOMPAÑANTE,Femenino,29,TRANSPORTE PUBLICO,
5509,CICLISTA,Femenino,45,BICICLETA,NO HAY DATOS
5510,PEATON,Masculino,50,PEATON,
5511,CONDUCTOR,Masculino,24,AUTO PARTICULAR,FIT
5512,CONDUCTOR,Masculino,33,AUTO PARTICULAR,CLIO
5513,CONDUCTOR,Masculino,26,MOTO,YBR 125
5514,CONDUCTOR,Masculino,32,MOTO,FZ
5515,PEATON,Femenino,100,PEATON,
5516,CONDUCTOR,Masculino,47,MOTO,180R
5517,PEATON,Masculino,50,PEATON,
5518,PASAJERO/ACOMPAÑANTE,Femenino,67,AUTO PARTICULAR,POLO
5518,PASAJERO/ACOMPAÑANTE,Femenino,67,AUTO PARTICULAR,POLO
5518,PASAJERO/ACOMPAÑANTE,Femenino,67,AUTO PARTICULAR,POLO
5519,PEATON,Femenino,37,PEATON,
5520,PEATON,Femenino,43,PEATON,
5521,CONDUCTOR,Masculino,23,CAMIONETA,DUSTER
5522,CONDUCTOR,Femenino,39,AUTO PARTICULAR,FIESTA
5523,PEATON,Masculino,23,PEATON,
5524,PEATON,Femenino,83,PEATON,
5525,CONDUCTOR,Masculino,22,MOTO,NO HAY DATOS
5526,CONDUCTOR,Masculino,23,MOTO,150
5527,CONDUCTOR,Masculino,31,MOTO,YBR 125
5528,CONDUCTOR,Femenino,24,AUTO PARTICULAR,CIVIC
5529,PEATON,Femenino,66,PEATON,
5530,PEATON,Masculino,20,PEATON,
5531,PASAJERO/ACOMPAÑANTE,Masculino,29,CAMIONETA,KANGOO
5532,CICLISTA,Femenino,30,SIN DATOS,
5533,PEATON,Masculino,66,PEATON,
5534,CONDUCTOR,Masculino,30,MOTO,YBR 125
5535,CONDUCTOR,Masculino,45,MOTO,PATAGONIAN
5536,CONDUCTOR,Masculino,18,MOTO,NO HAY DATOS
5537,PEATON,Masculino,15,PEATON,
5538,PEATON,Masculino,32,PEATON,
5539,CICLISTA,Femenino,33,BICICLETA,NO HAY DATOS
5540,PEATON,Masculino,21,PEATON,
5541,PASAJERO/ACOMPAÑANTE,Femenino,31,CAMIONETA,ECO SPORT
5542,CONDUCTOR,Masculino,30,MOTO,FALCON
5543,PEATON,Femenino,45,PEATON,
5544,CONDUCTOR,Femenino,74,AUTO PARTICULAR,206
5544,CONDUCTOR,Femenino,74,AUTO PARTICULAR,206
5545,PEATON,Femenino,44,PEATON,
5546,PEATON,Masculino,11,PEATON,
5547,PASAJERO/ACOMPAÑANTE,Femenino,34,AUTO PARTICULAR,CLIO
5548,CONDUCTOR,Masculino,50,AUTO PARTICULAR,307
5549,PASAJERO/ACOMPAÑANTE,Masculino,17,SIN DATOS,
5549,PASAJERO/ACOMPAÑANTE,Masculino,16,SIN DATOS,
5550,CONDUCTOR,Masculino,60,AUTO PARTICULAR,GOL TREND
5551,PEATON,Femenino,61,PEATON,
5552,CONDUCTOR,Masculino,29,AUTO PARTICULAR,GOL
5553,CONDUCTOR,Masculino,26,AUTO PARTICULAR,FOCUS
5554,CONDUCTOR,Masculino,33,AUTO PARTICULAR,GOL
5554,CONDUCTOR,Masculino,33,AUTO PARTICULAR,GOL
5555,CONDUCTOR,Masculino,32,MOTO,RX 150
5556,CONDUCTOR,Femenino,42,AUTO PARTICULAR,CORSA
5557,PASAJERO/ACOMPAÑANTE,Femenino,21,TRANSPORTE PUBLICO,
5558,PEATON,Femenino,43,PEATON,
5559,PASAJERO/ACOMPAÑANTE,Masculino,23,AUTO PARTICULAR,UNO
5559,PASAJERO/ACOMPAÑANTE,Masculino,23,AUTO PARTICULAR,UNO
5560,CONDUCTOR,Femenino,19,MOTO,RX 150
5561,CONDUCTOR,Masculino,30,MOTO,CG TITAN
5562,CICLISTA,Masculino,50,BICICLETA,NO HAY DATOS
5563,PEATON,Femenino,54,PEATON,
5564,CONDUCTOR,Masculino,32,MOTO,NO HAY DATOS
5565,PEATON,Femenino,18,PEATON,
5566,CONDUCTOR,Masculino,32,MOTO,NO HAY DATOS
5567,CONDUCTOR,Masculino,35,MOTO,RKS
5568,CONDUCTOR,Femenino,29,MOTO,125
5569,CONDUCTOR,Masculino,28,MOTO,BIZ
5570,PASAJERO/ACOMPAÑANTE,Masculino,50,TAXI/REMIS,PRISMA
5571,CONDUCTOR,Masculino,20,TAXI/REMIS,MERIVA
5572,CONDUCTOR,Masculino,30,AUTO PARTICULAR,AVEO
5573,CONDUCTOR,Masculino,20,MOTO,WAVE
5574,CONDUCTOR,Masculino,18,MOTO,WEY110
5575,CONDUCTOR,Masculino,28,SIN DATOS,
5576,CONDUCTOR,Masculino,34,MOTO,TORNADO
5577,CONDUCTOR,Masculino,39,MOTO,CG TITAN
5578,CONDUCTOR,Masculino,43,MOTO,FALCON
5579,PASAJERO/ACOMPAÑANTE,Masculino,24,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
5580,CONDUCTOR,Femenino,23,AUTO PARTICULAR,207
5580,CONDUCTOR,Femenino,23,AUTO PARTICULAR,207
5581,PEATON,Femenino,80,PEATON,
5582,PEATON,Femenino,27,PEATON,
5583,CONDUCTOR,Masculino,25,MOTO,XR
5584,CONDUCTOR,Masculino,54,MOTO,250
5585,PEATON,Femenino,44,PEATON,
5586,CONDUCTOR,Masculino,43,MOTO,NO HAY DATOS
5587,CONDUCTOR,Masculino,45,AUTO PARTICULAR,19
5588,PEATON,Masculino,34,PEATON,
5589,CONDUCTOR,Masculino,21,MOTO,CG TITAN
5590,CICLISTA,Masculino,23,SIN DATOS,
5591,CONDUCTOR,Masculino,21,MOTO,BLITZ
5592,CONDUCTOR,Masculino,54,BICICLETA,MONTAIN BIKE
5593,CONDUCTOR,Femenino,47,AUTO PARTICULAR,CORSA
5594,CONDUCTOR,Masculino,29,MOTO,RX 125
5595,PEATON,Femenino,90,PEATON,
5596,CONDUCTOR,Masculino,45,MOTO,CG TITAN
5597,PASAJERO/ACOMPAÑANTE,Masculino,34,TAXI/REMIS,VOYAGE
5598,CONDUCTOR,Masculino,21,MOTO,C150
5599,CONDUCTOR,Femenino,29,AUTO PARTICULAR,CLIO
5600,CONDUCTOR,Masculino,38,AUTO PARTICULAR,Logan
5600,PASAJERO/ACOMPAÑANTE,Femenino,35,AUTO PARTICULAR,Logan
5601,PEATON,Masculino,49,PEATON,
5602,CICLISTA,Masculino,24,BICICLETA,MONTAIN BIKE
5603,CONDUCTOR,Masculino,37,MOTO,ZR 150
5604,CONDUCTOR,Masculino,21,CAMIONETA,FIORINO
5605,CICLISTA,Masculino,17,BICICLETA,RODADO 28
5606,CONDUCTOR,Masculino,68,AUTO PARTICULAR,CORSA
5607,PASAJERO/ACOMPAÑANTE,Femenino,17,MOTO,YBR 125
5608,PASAJERO/ACOMPAÑANTE,Femenino,25,MOTO,ALTINO 150
5608,CONDUCTOR,Masculino,23,AUTO PARTICULAR,ALTINO 150
5609,CONDUCTOR,Masculino,34,MOTO,NO HAY DATOS
5610,PEATON,Masculino,63,PEATON,
5611,CONDUCTOR,Masculino,29,MOTO,YBR 125
5612,PEATON,Femenino,52,PEATON,
5613,CONDUCTOR,Masculino,21,MOTO,FZ
5614,PEATON,Femenino,83,PEATON,
5615,PASAJERO/ACOMPAÑANTE,Femenino,31,SIN DATOS,
5616,CONDUCTOR,Masculino,47,MOTO,G 1
5617,CONDUCTOR,Masculino,29,MOTO,110
5618,CICLISTA,Femenino,40,BICICLETA,NO HAY DATOS
5619,CONDUCTOR,Masculino,59,TAXI/REMIS,Logan
5620,NO HAY DATOS,Masculino,46,BICICLETA,PLAYERA
5621,PASAJERO/ACOMPAÑANTE,Femenino,67,SIN DATOS,
5622,PEATON,Masculino,12,TRANSPORTE PUBLICO,
5623,CONDUCTOR,Masculino,26,MOTO,CG
5624,CONDUCTOR,Masculino,31,AUTO PARTICULAR,306
5625,PEATON,Masculino,43,PEATON,
5626,CONDUCTOR,Masculino,41,UTILITARIO,SPRINTER
5627,PEATON,Masculino,65,SIN DATOS,
5628,PASAJERO/ACOMPAÑANTE,Femenino,72,TRANSPORTE PUBLICO,
5628,PASAJERO/ACOMPAÑANTE,Femenino,72,TRANSPORTE PUBLICO,
5629,CONDUCTOR,Masculino,23,MOTO,ROUSER
5630,CONDUCTOR,Masculino,21,MOTO,YBR
5631,CONDUCTOR,Masculino,21,AUTO PARTICULAR,SPIN
5632,CONDUCTOR,Masculino,51,CAMIONETA,HIACE
5633,PEATON,Femenino,79,PEATON,
5634,PEATON,Masculino,10,SIN DATOS,
5634,PEATON,Femenino,29,SIN DATOS,
5635,CONDUCTOR,Masculino,23,MOTO,NO HAY DATOS
5636,CONDUCTOR,Masculino,26,MOTO,NO HAY DATOS
5637,CONDUCTOR,Masculino,40,MOTO,GR 1
5638,CICLISTA,Masculino,22,SIN DATOS,
5639,PEATON,Femenino,70,PEATON,
5640,PEATON,Masculino,66,SIN DATOS,
5641,CONDUCTOR,Masculino,34,MOTO,125
5641,CONDUCTOR,Masculino,34,MOTO,125
5642,PASAJERO/ACOMPAÑANTE,Femenino,37,BICICLETA,ECO SPORT
5642,PASAJERO/ACOMPAÑANTE,Femenino,51,TRANSPORTE PUBLICO,
5643,PEATON,Masculino,44,SIN DATOS,
5644,CONDUCTOR,Masculino,18,MOTO,NO HAY DATOS
5645,CONDUCTOR,Masculino,30,AUTO (no se especifica si es particular o de alquiler),MERIVA
5646,CONDUCTOR,Femenino,36,AUTO PARTICULAR,NO HAY DATOS
5647,PASAJERO/ACOMPAÑANTE,Femenino,17,MOTO,ZR 200
5647,CONDUCTOR,Masculino,20,MOTO,ZR 200
5648,CONDUCTOR,Masculino,34,MOTO,FZ
5649,PEATON,Masculino,15,PEATON,
5650,PASAJERO/ACOMPAÑANTE,Femenino,42,AUTO PARTICULAR,NO HAY DATOS
5651,CONDUCTOR,Femenino,17,AUTO PARTICULAR,KA
5652,CONDUCTOR,Masculino,30,AUTO PARTICULAR,GOL
5653,CONDUCTOR,Masculino,31,MOTO,125
5654,PASAJERO/ACOMPAÑANTE,Femenino,65,AUTO PARTICULAR,ORION
5654,PASAJERO/ACOMPAÑANTE,Femenino,37,AUTO PARTICULAR,ORION
5655,PEATON,Masculino,34,PEATON,
5655,PEATON,Masculino,34,PEATON,
5655,PEATON,Masculino,34,PEATON,
5656,PEATON,Masculino,999,PEATON,
5657,CONDUCTOR,Femenino,29,MOTO,YBR
5658,CONDUCTOR,Masculino,42,CAMIONETA,F 250
5659,CONDUCTOR,Femenino,69,AUTO PARTICULAR,CIVIC
5660,CONDUCTOR,Masculino,26,MOTO,NO HAY DATOS
5661,CICLISTA,Masculino,23,BICICLETA,NO HAY DATOS
5662,CONDUCTOR,Masculino,27,BICICLETA,NO HAY DATOS
5663,CONDUCTOR,Masculino,28,MOTO,NO HAY DATOS
5664,PEATON,Femenino,2,PEATON,
5665,CONDUCTOR,Femenino,19,MOTO,RX 150
5666,CONDUCTOR,Femenino,49,MOTO,CG TITAN
5667,CICLISTA,Masculino,25,BICICLETA,NO HAY DATOS
5668,CONDUCTOR,Masculino,21,MOTO,YBR 125
5669,PEATON,Femenino,55,PEATON,
5670,PEATON,Femenino,27,PEATON,
5670,PEATON,Femenino,27,PEATON,
5671,PEATON,Masculino,27,PEATON,
5672,PEATON,Femenino,33,PEATON,
5673,PEATON,Masculino,9,PEATON,
5674,CONDUCTOR,Masculino,37,MOTO,GOL
5675,PASAJERO/ACOMPAÑANTE,Femenino,23,SIN DATOS,
5676,PEATON,Masculino,80,PEATON,
5676,PEATON,Masculino,80,PEATON,
5677,CONDUCTOR,Masculino,27,MOTO,RX 125
5678,PEATON,Femenino,40,PEATON,
5679,PEATON,Femenino,45,PEATON,
5680,PEATON,Femenino,51,PEATON,
5681,CONDUCTOR,Masculino,35,MOTO,CG
5681,CONDUCTOR,Masculino,25,MOTO,150
5682,PEATON,Masculino,64,PEATON,
5683,CONDUCTOR,Masculino,27,MOTO,Y 125
5684,PEATON,Masculino,50,PEATON,
5685,CONDUCTOR,Masculino,999,AUTO PARTICULAR,NO HAY DATOS
5686,PASAJERO/ACOMPAÑANTE,Masculino,40,TAXI/REMIS,SIENA
5686,PASAJERO/ACOMPAÑANTE,Masculino,40,TAXI/REMIS,SIENA
5687,PEATON,Femenino,47,PEATON,
5687,PEATON,Femenino,47,PEATON,
5688,PEATON,Masculino,16,PEATON,
5689,CONDUCTOR,Masculino,34,MOTO,CG TITAN
5690,PEATON,Masculino,37,PEATON,
5690,PEATON,Masculino,37,PEATON,
5691,CONDUCTOR,Masculino,23,MOTO,YBR 125
5691,CONDUCTOR,Masculino,23,MOTO,YBR 125
5692,PASAJERO/ACOMPAÑANTE,Femenino,5,AUTO PARTICULAR,CORSA
5692,PASAJERO/ACOMPAÑANTE,Femenino,5,AUTO PARTICULAR,CORSA
5693,PEATON,Femenino,40,PEATON,
5693,PEATON,Masculino,2,PEATON,
5694,PEATON,Femenino,76,PEATON,
5695,CONDUCTOR,Masculino,54,MOTO,NINJA
5696,CONDUCTOR,Masculino,32,MOTO,XTZ 250
5697,CONDUCTOR,Masculino,19,MOTO,NO HAY DATOS
5698,PEATON,Masculino,12,PEATON,
5699,CONDUCTOR,Masculino,52,MOTO,YBR
5700,CONDUCTOR,Masculino,30,OTROS,
5701,CONDUCTOR,Masculino,48,MOTO,TITAN ESD
5702,CONDUCTOR,Masculino,54,AUTO (no se especifica si es particular o de alquiler),PRISMA
5703,CONDUCTOR,Masculino,19,MOTO,VC
5704,CONDUCTOR,Masculino,42,MOTO,CX 150
5705,CICLISTA,Masculino,18,BICICLETA,NO HAY DATOS
5706,CONDUCTOR,Masculino,27,MOTO,CG TITAN
5707,PASAJERO/ACOMPAÑANTE,Femenino,37,MOTO,NO HAY DATOS
5707,PASAJERO/ACOMPAÑANTE,Femenino,37,MOTO,NO HAY DATOS
5708,CONDUCTOR,Masculino,45,MOTO,CG  150 CC
5709,CONDUCTOR,Masculino,18,MOTO,110
5710,PEATON,Femenino,30,PEATON,
5711,PEATON,Femenino,29,PEATON,
5712,PEATON,Femenino,51,PEATON,
5713,PEATON,Masculino,75,PEATON,
5714,CICLISTA,Masculino,18,BICICLETA,RODADO 26
5715,CONDUCTOR,Masculino,39,MOTO,125
5716,CONDUCTOR,Masculino,40,MOTO,INVICTA
5717,CONDUCTOR,Masculino,28,MOTO,NO HAY DATOS
5718,CONDUCTOR,Masculino,23,MOTO,CG TITAN
5719,CONDUCTOR,Masculino,24,MOTO,BIZ 150
5720,PEATON,Femenino,13,PEATON,
5721,CONDUCTOR,Femenino,25,BICICLETA,NO HAY DATOS
5722,PASAJERO/ACOMPAÑANTE,Masculino,56,SIN DATOS,
5723,CONDUCTOR,Masculino,56,AUTO PARTICULAR,UNO
5723,PASAJERO/ACOMPAÑANTE,Masculino,30,AUTO PARTICULAR,UNO
5724,PEATON,Femenino,53,PEATON,
5725,PEATON,Masculino,65,PEATON,
5726,CONDUCTOR,Masculino,28,MOTO,XTZ 250
5727,CONDUCTOR,Masculino,33,AUTO PARTICULAR,C3
5728,PEATON,Masculino,65,PEATON,
5729,CONDUCTOR,Femenino,23,MOTO,MIRAGE
5730,CONDUCTOR,Masculino,26,TRANSPORTE PUBLICO,
5731,PEATON,Masculino,12,PEATON,
5732,CONDUCTOR,Masculino,53,TAXI/REMIS,SIENA
5733,CONDUCTOR,Masculino,20,AUTO PARTICULAR,ESCORT
5734,PEATON,Masculino,40,PEATON,
5735,CONDUCTOR,Masculino,22,AUTO PARTICULAR,FIESTA
5736,CONDUCTOR,Femenino,25,AUTO (no se especifica si es particular o de alquiler),FIESTA
5737,CONDUCTOR,Masculino,30,AUTO PARTICULAR,SAVEIRO
5738,PASAJERO/ACOMPAÑANTE,Masculino,52,MOTO,STYLE
5739,PEATON,Masculino,29,PEATON,
5740,CONDUCTOR,Masculino,45,MOTO,CG TITAN
5740,PEATON,Femenino,37,PEATON,
5741,CONDUCTOR,Masculino,30,OTROS,
5742,CONDUCTOR,Masculino,31,AUTO PARTICULAR,FIESTA
5742,PASAJERO/ACOMPAÑANTE,Masculino,29,AUTO PARTICULAR,FIESTA
5742,CONDUCTOR,Masculino,33,AUTO PARTICULAR,CELTA
5743,PEATON,Masculino,31,PEATON,
5744,PASAJERO/ACOMPAÑANTE,Femenino,44,TAXI/REMIS,NO HAY DATOS
5745,CONDUCTOR,Masculino,40,MOTO,150
5746,PASAJERO/ACOMPAÑANTE,Masculino,34,AUTO PARTICULAR,207
5747,PEATON,Femenino,41,PEATON,
5748,CONDUCTOR,Masculino,33,AUTO PARTICULAR,SPAZIO
5749,CONDUCTOR,Masculino,37,MOTO,CBX 250
5750,PASAJERO/ACOMPAÑANTE,Femenino,61,TRANSPORTE PUBLICO,
5751,CICLISTA,Masculino,41,BICICLETA,NO HAY DATOS
5752,PASAJERO/ACOMPAÑANTE,Femenino,60,TRANSPORTE PUBLICO,
5753,CONDUCTOR,Masculino,31,MOTO,CG TITAN
5754,CONDUCTOR,Masculino,28,MOTO,CG TITAN
5754,CONDUCTOR,Masculino,28,MOTO,CG TITAN
5755,PEATON,Masculino,93,PEATON,
5756,CONDUCTOR,Masculino,22,MOTO,NO HAY DATOS
5756,CONDUCTOR,Masculino,22,MOTO,NO HAY DATOS
5757,CONDUCTOR,Masculino,999,MOTO,BIZ 125
5758,CONDUCTOR,Masculino,54,MOTO,INVICTA
5759,PASAJERO/ACOMPAÑANTE,Femenino,9,TRANSPORTE PUBLICO,
5760,CICLISTA,Masculino,36,BICICLETA,NO HAY DATOS
5761,CONDUCTOR,Masculino,39,AUTO PARTICULAR,PARTNER
5761,CONDUCTOR,Masculino,39,AUTO PARTICULAR,PARTNER
5762,PASAJERO/ACOMPAÑANTE,Masculino,21,AUTO PARTICULAR,CORSA
5763,CONDUCTOR,Masculino,27,MOTO,XTZ 225
5764,CONDUCTOR,Masculino,32,MOTO,250
5765,PASAJERO/ACOMPAÑANTE,Femenino,38,MOTO,NO HAY DATOS
5765,PASAJERO/ACOMPAÑANTE,Femenino,38,MOTO,NO HAY DATOS
5766,CONDUCTOR,Masculino,23,MOTO,YBR 125
5767,PEATON,Masculino,22,PEATON,
5767,PEATON,Masculino,22,PEATON,
5768,CONDUCTOR,Masculino,38,AUTO PARTICULAR,PALIO
5769,CONDUCTOR,Masculino,35,AUTO PARTICULAR,CIVIC
5770,PASAJERO/ACOMPAÑANTE,Femenino,53,AUTO PARTICULAR,REGATTA
5770,PASAJERO/ACOMPAÑANTE,Femenino,53,AUTO PARTICULAR,REGATTA
5771,PEATON,Masculino,92,PEATON,
5772,PEATON,Masculino,2,PEATON,
5772,PEATON,Femenino,10,PEATON,
5772,PEATON,Femenino,12,PEATON,
5772,PEATON,Femenino,40,PEATON,
5773,PEATON,Femenino,30,PEATON,
5774,PEATON,Femenino,24,PEATON,
5775,CONDUCTOR,Masculino,28,MOTO,CG  150 TITAN
5776,PEATON,Femenino,84,PEATON,
5777,PEATON,Femenino,58,PEATON,
5778,PEATON,Masculino,36,PEATON,
5778,PASAJERO/ACOMPAÑANTE,Femenino,24,MOTO,NO HAY DATOS
5779,CONDUCTOR,Femenino,31,AUTO PARTICULAR,GOL
5780,CONDUCTOR,Masculino,36,MOTO,TORNADO
5781,PEATON,Masculino,25,PEATON,
5782,CONDUCTOR,Masculino,24,MOTO,CB 1
